
RECORDING STARTED
Push robot forward, then release.
Let it oscillate until it settles.

time_ms,pitch,pitchRate,angularAccel,accelPitch
14382,-20.113,0.205,-63.502,-20.173
14386,-20.129,-1.467,-369.204,-20.618
14392,-20.127,-1.276,41.487,-19.729
14396,-20.125,-0.696,127.226,-19.875
14401,-20.132,-2.322,-354.084,-19.948
14405,-20.127,-1.260,230.267,-19.626
14410,-20.111,3.198,971.668,-20.012
14414,-20.106,-0.093,-717.730,-19.851
14419,-20.085,1.938,442.961,-19.507
14423,-20.076,-2.192,-904.858,-19.148
14427,-20.063,-0.062,464.610,-19.394
14433,-20.063,-1.505,-316.392,-19.743
14437,-20.077,-1.146,78.063,-20.490
14442,-20.075,-0.627,114.639,-19.817
14446,-20.083,-0.375,55.050,-20.391
14451,-20.075,0.846,269.977,-19.880
14455,-20.065,1.228,83.923,-19.856
14460,-20.052,-1.031,-497.696,-19.195
14464,-20.044,-0.138,194.497,-19.613
14469,-20.035,-0.726,-128.562,-19.428
14473,-20.035,-0.528,43.222,-19.913
14478,-20.028,0.396,203.271,-19.787
14483,-20.042,-0.818,-266.405,-20.556
14487,-20.040,-0.146,146.416,-19.911
14492,-20.035,0.083,50.133,-19.800
14496,-20.023,-0.314,-87.898,-19.378
14501,-20.012,0.755,235.397,-19.603
14505,-20.030,-2.199,-648.989,-20.441
14510,-20.032,0.572,603.965,-20.273
14514,-20.034,-0.131,-153.607,-20.097
14520,-20.027,0.831,210.374,-19.842
14524,-20.000,2.144,287.934,-19.176
14528,-20.010,-1.436,-785.810,-20.165
14533,-20.027,-0.031,305.343,-20.846
14537,-20.042,-1.016,-215.195,-20.586
14542,-20.067,-1.642,-136.195,-20.892
14546,-20.074,-0.390,272.866,-20.354
14551,-20.055,2.602,653.355,-19.716
14555,-20.047,1.503,-240.849,-19.971
14561,-20.053,-1.085,-566.007,-20.112
14565,-20.065,-0.894,41.559,-20.454
14570,-20.077,-0.596,65.691,-20.539
14574,-20.079,0.091,151.327,-20.157
14579,-20.079,-1.184,-280.055,-19.844
14583,-20.083,1.281,537.413,-20.566
14588,-20.081,-0.131,-308.075,-19.957
14592,-20.089,-0.383,-54.906,-20.376
14596,-20.079,1.511,416.622,-19.927
14601,-20.085,-0.421,-422.049,-20.269
14606,-20.068,1.877,500.809,-19.700
14611,-20.069,1.579,-65.345,-20.449
14615,-20.068,0.060,-333.425,-20.019
14620,-20.059,1.098,227.868,-19.889
14624,-20.067,-2.245,-733.226,-19.930
14629,-20.090,-3.764,-330.811,-20.364
14633,-20.098,-1.589,473.362,-20.149
14638,-20.119,-2.719,-246.460,-20.559
14642,-20.128,-3.314,-129.552,-19.811
14648,-20.114,-0.436,624.536,-19.310
14652,-20.101,0.778,264.547,-19.676
14657,-20.111,0.823,10.018,-20.781
14661,-20.097,1.014,42.109,-19.642
14665,-20.099,1.991,216.748,-20.602
14670,-20.113,-1.146,-689.236,-20.569
14674,-20.110,0.709,402.552,-20.102
14679,-20.104,1.740,226.193,-20.226
14683,-20.107,0.907,-181.832,-20.417
14689,-20.118,0.518,-85.301,-20.792
14693,-20.122,-0.314,-183.273,-20.273
14698,-20.127,0.457,167.753,-20.467
14702,-20.126,-0.711,-256.127,-19.897
14707,-20.127,1.656,513.544,-20.553
14711,-20.121,2.472,178.184,-20.382
14716,-20.104,1.686,-171.973,-19.675
14720,-20.100,-0.177,-406.325,-19.851
14725,-20.093,1.663,400.980,-20.139
14729,-20.095,-1.306,-650.058,-19.902
14734,-20.095,1.343,577.344,-20.380
14739,-20.109,-3.688,-1103.187,-19.974
14743,-20.099,2.144,1254.746,-20.074
14748,-20.090,0.167,-428.686,-19.694
14752,-20.083,-0.627,-173.642,-19.617
14757,-20.100,-1.558,-202.809,-20.566
14761,-20.092,0.228,390.013,-19.775
14766,-20.108,-4.711,-1084.050,-19.805
14770,-20.112,-2.031,578.452,-19.880
14776,-20.122,-3.100,-232.934,-19.891
14780,-20.113,-0.657,531.494,-19.536
14785,-20.092,2.060,593.353,-19.510
14789,-20.084,1.182,-192.514,-19.978
14794,-20.078,0.404,-169.857,-19.877
14798,-20.084,-0.428,-182.790,-20.295
14803,-20.066,1.732,471.682,-19.573
14807,-20.062,2.694,210.559,-20.432
14812,-20.059,1.259,-314.718,-20.204
14817,-20.040,2.236,212.968,-19.625
14821,-20.046,-1.650,-851.336,-19.937
14826,-20.031,1.991,790.882,-19.752
14830,-20.020,1.388,-131.441,-19.795
14835,-20.009,0.304,-236.675,-19.528
14839,-20.005,1.556,274.541,-20.188
14844,-20.025,-1.467,-661.756,-20.671
14848,-20.023,0.289,381.348,-19.988
14853,-20.034,-0.482,-168.929,-20.471
14857,-20.042,-0.024,99.742,-20.439
14863,-20.052,-3.978,-873.277,-19.639
14867,-20.055,0.892,1057.826,-20.432
14872,-20.068,0.839,-11.616,-20.857
14876,-20.059,1.671,183.112,-19.978
14881,-20.065,0.961,-155.141,-20.582
14885,-20.086,-2.665,-792.385,-20.553
14890,-20.094,-2.367,64.889,-19.959
14894,-20.105,-2.062,67.256,-20.149
14898,-20.109,-1.833,50.487,-19.929
14904,-20.117,0.549,525.062,-20.619
14908,-20.124,-1.535,-455.811,-20.102
14913,-20.122,1.678,698.032,-20.412
14917,-20.137,-1.100,-607.217,-20.622
14922,-20.132,-0.543,121.036,-19.750
14926,-20.131,-0.421,26.691,-20.007
14931,-20.135,-2.306,-414.942,-19.825
14935,-20.138,-0.489,395.299,-20.173
14940,-20.129,-0.260,49.958,-19.604
14945,-20.128,0.862,247.822,-20.316
14950,-20.110,1.999,249.212,-19.675
14954,-20.115,-1.749,-819.076,-19.967
14958,-20.105,-0.886,187.684,-19.401
14963,-20.118,-1.558,-147.186,-20.402
14967,-20.125,-0.596,209.276,-20.309
14972,-20.127,-0.398,43.373,-20.164
14976,-20.106,1.259,365.187,-19.370
14981,-20.100,0.388,-190.672,-19.893
14985,-20.088,0.091,-65.173,-19.477
14991,-20.093,-1.459,-342.230,-20.057
14995,-20.070,2.083,770.667,-19.414
15000,-20.071,-0.489,-564.149,-19.983
15004,-20.078,0.381,189.675,-20.517
15009,-20.076,-0.833,-266.405,-19.784
15013,-20.065,1.472,502.035,-19.852
15017,-20.038,4.457,652.829,-19.725
15022,-20.030,1.404,-667.272,-19.964
15026,-20.009,4.999,783.657,-20.075
15032,-20.014,-0.451,-1195.259,-20.182
15036,-20.024,-0.031,90.719,-20.523
15041,-20.038,-2.222,-483.416,-20.217
15045,-20.029,0.602,612.408,-19.695
15050,-20.013,0.732,28.459,-19.392
15054,-19.996,0.740,1.687,-19.336
15059,-19.994,2.449,380.660,-20.441
15063,-19.988,1.220,-268.812,-19.997
15068,-20.002,-0.657,-409.299,-20.513
15073,-20.004,0.068,158.063,-20.122
15077,-20.002,-0.177,-53.663,-19.885
15082,-19.985,2.511,591.855,-19.704
15086,-19.986,1.732,-169.561,-20.406
